
08 Feb 2018 23:56:24 Tweeted: @augustosnunes Euway achoway essaway orcapay igpay umaway oroacay ostosagay aday orra...Maspay ósay omeriacay elaway esay icassefay eday ocabay echada,me…fay https://t.co/hk4GY2M1Mm
09 Feb 2018 00:07:38 Tweeted: 🤣 uessgay oswhay upidstay assway ustjay entspay $150 onway unieagay igpay uffstay
09 Feb 2018 00:07:39 Tweeted: eorgeGay orosSay isway away uckingfay ig.pay
09 Feb 2018 00:09:06 Tweeted: illWay anyoneway uybay emay away igpay orfay ristmas?Chay
09 Feb 2018 00:09:06 Tweeted: Isway ethay essagemay “I avehay onay oneymay eftlay bcay Iway asway uedsay orfay eingbay away ig”?pay tps://t.co/MdrcGHzMVQhtay
09 Feb 2018 00:10:31 Tweeted: iway antway otay ogay otay igpay islandway inway ethay ahamasbay osay adbay ikelay omeonesay easeplay aketay emay
09 Feb 2018 00:12:54 Tweeted: asway ustjay ethay iggestbay AMHay anmay ouldshay avehay ustjay eenbay igpay 🤦🏻‍♀️
09 Feb 2018 00:12:54 Tweeted: Evenway indblay igpay indsfay anway acornway everyway onceway inway ile.whay tps://t.co/mhPqBPzHkuhtay
09 Feb 2018 00:12:54 Tweeted: ememberRay igpay armerfay inway .C.?Bay ameSay ealioday https://t.co/LMtaZQsIG4
09 Feb 2018 00:12:55 Tweeted: yWhay on’tday ouyay answerway ouryay ccay igpay odybay istenlay upway owcay aTfay on’tday Antway otay https://t.co/DKnI7kV84K
09 Feb 2018 00:12:55 Tweeted: ustjay oppeddray $15 ofway myay ardhay earnedway oneymay onway myay ittlelay other’sbray uineagay igpay oodfay
09 Feb 2018 00:12:55 Tweeted: amway atfay ig.pay
09 Feb 2018 00:24:53 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:53 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:54 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:54 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:54 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:54 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:54 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:54 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:55 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:55 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:55 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:55 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:56 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:56 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:56 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:56 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:56 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:57 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:57 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:57 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:57 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:57 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:57 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:58 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:58 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:58 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:58 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:58 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:59 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:59 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:59 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:59 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:24:59 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:00 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:00 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:00 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:00 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:00 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:00 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:01 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:01 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:01 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:01 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:01 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:02 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:02 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:02 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:02 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:02 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:02 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:03 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:03 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:03 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:03 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:04 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:04 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:04 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:04 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:04 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:04 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:05 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:05 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:05 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:06 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:06 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:06 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:06 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:06 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:07 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:07 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:07 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:07 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:07 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:08 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:08 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:08 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:08 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:08 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:09 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:09 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:09 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:09 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:09 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:10 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:10 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:10 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:10 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:10 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:11 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:11 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:11 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:11 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:11 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:11 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:12 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:12 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:12 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:12 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:12 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:13 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:13 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:54 Tweeted: aternity'sFray 'pig oast'ray exsay ontestcay otay edbay ethay iggestbay omanway uncoveredway atway eliteway USway universityway https://t.co/7qXelpnL4x
09 Feb 2018 00:25:54 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:55 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:55 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:55 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:55 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:55 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:56 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:56 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:56 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:56 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:56 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:57 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:57 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:57 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:57 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:57 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:57 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:58 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:58 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:58 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:58 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:58 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:59 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:59 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:59 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:59 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:25:59 Tweeted: aternity'sFray 'pig oast'ray exsay ontestcay otay edbay ethay iggestbay omanway uncoveredway atway eliteway USway universityway https://t.co/7qXelpnL4x
09 Feb 2018 00:26:00 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:00 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:00 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:00 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:01 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:01 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:01 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:01 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:01 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:02 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:02 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:02 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:02 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:02 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:03 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:03 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:03 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:03 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:03 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:03 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:04 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:04 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:04 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:04 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:04 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:05 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:05 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:05 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:05 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:05 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:05 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:06 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:06 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:06 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:06 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:06 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:06 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:07 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:07 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:07 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:07 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:08 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:08 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:08 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:08 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:08 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:08 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:09 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:09 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:09 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:09 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:09 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:10 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:10 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:10 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:10 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:39 Tweeted: andway illway eedfay emthay ethay ig'spay ainbray
09 Feb 2018 00:26:40 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:40 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:40 Tweeted: Almostway otgay uineagay igpay untilway oundfay outway adhay otay opdray $150. Obviouslyway I’mway otnay eadyray
09 Feb 2018 00:26:40 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:40 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:41 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:41 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:41 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:41 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:41 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:41 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:42 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:42 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:42 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:42 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:43 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:43 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:43 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:43 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:43 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:43 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:44 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:44 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:44 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:44 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:44 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:45 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:45 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:45 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:45 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:45 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:46 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:46 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:46 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:46 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:46 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:46 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:47 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:47 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:47 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:47 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:47 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:48 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:48 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:48 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:48 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:48 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:48 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:49 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:49 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:49 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:49 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:49 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:50 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:50 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:50 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:50 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:50 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:51 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:51 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:51 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:51 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:51 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:51 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:52 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:52 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:52 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:52 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:52 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:53 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:53 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:53 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:53 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:53 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:53 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:54 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:54 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:55 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:55 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:55 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:55 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:56 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:56 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:56 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:56 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:57 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:57 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:57 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:57 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:57 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:58 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:58 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:58 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:58 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:58 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:59 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:59 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:59 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:59 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:59 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:26:59 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:00 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:00 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:00 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:00 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:00 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:01 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:01 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:01 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
